candidate_id,source_event_id,target_event_id,source_title,target_title,semantic_score,shared_day_count,full_period_signed_corr,peak_local_signed_corr,peak_window_start_utc,peak_window_end_utc,high_corr_window_count,high_corr_window_fraction,peak_lag_days,direction_hint,leading_event_id,lagging_event_id,calendar_ec_hybrid_score
p2-13340-to-13175,13340,13175,Will Trump win Texas by 10+ points?,Will Trump win Florida by 8+ points?,0.3860108121245982,41,0.9599450333377496,0.9895218495079772,2024-11-02 00:00:00+00:00,2024-11-08 00:00:00+00:00,21,0.6,0.0,synchronous,,,0.8084685382929635
p2-10246-to-10021,10246,10021,Indiana Senate Election Winner,Montana Senate Election Winner,0.4858937532469304,90,0.5513414599384557,0.9465727652959385,2024-08-04 00:00:00+00:00,2024-08-10 00:00:00+00:00,5,0.1,-3.0,target_leads_source,10021,10246,0.808369061681236
p2-25815-to-17405,25815,17405,Israel and Syria normalize relations by...?,Israel and Saudi Arabia normalize relations in 2025?,0.38537625480620274,60,0.9155860327234506,0.9887370853534273,2025-06-20 00:00:00+00:00,2025-06-26 00:00:00+00:00,10,0.18518518518518517,0.0,synchronous,,,0.8077288361892598
p2-21622-to-16430,21622,16430,Which Party wins most seats in Ontario?,Which Party wins most seats in Canadian election?,0.4983378690628788,36,-0.8771015264490202,-0.939874907291808,2025-03-31 00:00:00+00:00,2025-04-06 00:00:00+00:00,21,0.7,0.0,synchronous,,,0.8074137958231292
p2-903641-to-903643,903641,903643,Colorado Presidential Election Winner,New Jersey Presidential Election Winner,0.4225387526670161,159,0.9263340875563132,0.9721789130394222,2024-10-31 00:00:00+00:00,2024-11-06 00:00:00+00:00,34,0.2698412698412698,0.0,synchronous,,,0.8072868649277003
p2-17695-to-17691,17695,17691,Will Trump remove tariff on Canada before March?,Will Trump remove tariff on Mexico before May?,0.503636219128571,28,0.5064330393499697,0.937170987501711,2025-02-20 00:00:00+00:00,2025-02-26 00:00:00+00:00,11,0.5,1.0,source_leads_target,17695,17691,0.807110556989769
p2-28596-to-28595,28596,28595,Will Russia capture Udachne before August?,Will Russia capture Khotin before August?,0.4444343361255272,37,0.7427837242068194,0.9623813370248214,2025-06-26 00:00:00+00:00,2025-07-02 00:00:00+00:00,11,0.3548387096774194,1.0,source_leads_target,28596,28595,0.8069972367550331
p2-903679-to-903648,903679,903648,Virginia Presidential Election Winner,Who will win Georgia?,0.38019852887919725,190,0.5708879984151494,0.9898497381969061,2024-07-20 00:00:00+00:00,2024-07-26 00:00:00+00:00,40,0.2684563758389262,-3.0,target_leads_source,903648,903679,0.8069543754015934
p2-10315-to-10145,10315,10145,friend.tech FDV one day after launch? ,$SAFE Market Cap (FDV) one week after launch? ,0.3746737889136367,22,-0.7377748496719333,0.9911892555667047,2024-04-12 00:00:00+00:00,2024-04-18 00:00:00+00:00,3,0.2,-3.0,target_leads_source,10145,10315,0.8062346155707842
p2-903664-to-903643,903664,903643,Oregon Presidential Election Winner,New Jersey Presidential Election Winner,0.41451338920008407,160,0.8711534048262894,0.9738615787174232,2024-09-15 00:00:00+00:00,2024-09-21 00:00:00+00:00,26,0.2222222222222222,1.0,source_leads_target,903664,903643,0.8060571218622214
p2-903634-to-903653,903634,903653,Nebraska Presidential Election Winner,Illinois Presidential Election Winner,0.4421399418289619,115,-0.8633397505727947,-0.9620041462494475,2024-10-04 00:00:00+00:00,2024-10-10 00:00:00+00:00,16,0.2077922077922078,-1.0,target_leads_source,903653,903634,0.8060448849233017
p2-903681-to-903641,903681,903641,Washington Presidential Election Winner,Colorado Presidential Election Winner,0.46934658140609054,165,0.6394852274807954,0.9501921066271396,2024-10-31 00:00:00+00:00,2024-11-06 00:00:00+00:00,30,0.24193548387096775,-3.0,target_leads_source,903641,903681,0.8059384490608248
p2-13754-to-13175,13754,13175,Will Trump win Iowa by 12+ points?,Will Trump win Florida by 8+ points?,0.38037884373582176,26,0.9551820029463136,0.9882747953399771,2024-11-05 00:00:00+00:00,2024-11-11 00:00:00+00:00,11,0.55,-1.0,target_leads_source,13175,13754,0.8059060098587304
p2-903673-to-903653,903673,903653,Tennessee Presidential Election Winner,Illinois Presidential Election Winner,0.4343248310538119,115,-0.6950088036307381,-0.9648284744256341,2024-10-31 00:00:00+00:00,2024-11-06 00:00:00+00:00,8,0.10526315789473684,-3.0,target_leads_source,903653,903673,0.8056773814140874
p2-15048-to-13321,15048,13321,NFL Offensive Player of the Year,NFL Defensive Player of the Year,0.3519808201417174,49,0.7764318226509559,1.0,2025-01-14 00:00:00+00:00,2025-01-20 00:00:00+00:00,5,0.1282051282051282,3.0,source_leads_target,15048,13321,0.8055942460425152
p2-17241-to-15633,17241,15633,Will The Left wins 5% or more of vote in German election? ,Greens win over 15% of vote in German election? ,0.3886002364112128,50,-0.9181862500555441,-0.9840977189051724,2025-02-21 00:00:00+00:00,2025-02-27 00:00:00+00:00,15,0.3488372093023256,3.0,source_leads_target,17241,15633,0.8054484741569845
p2-16097-to-15420,16097,15420,What price will Ethereum hit in 2025?,What price will Ethereum hit by March 31?,0.38340027096211016,93,0.9164717876242889,0.9860851805370575,2025-01-05 00:00:00+00:00,2025-01-11 00:00:00+00:00,36,0.41379310344827586,-3.0,target_leads_source,15420,16097,0.8052797076645732
p2-30827-to-26857,30827,26857,Xi Jinping out before October?,Xi Jinping out in 2025?,0.5082539113673621,29,0.8393763189464726,0.9323945927835083,2025-07-19 00:00:00+00:00,2025-07-25 00:00:00+00:00,10,0.43478260869565216,0.0,synchronous,,,0.8051523883586644
p2-12151-to-12129,12151,12129,Trump nominates Tulsi Gabbard to Cabinet?,Trump nominates RFK Jr. to Cabinet?,0.4513788870420996,86,0.890000154846368,0.956462270953526,2024-08-26 00:00:00+00:00,2024-09-01 00:00:00+00:00,13,0.1625,1.0,source_leads_target,12151,12129,0.804937255780098
p2-13366-to-12121,13366,12121,Who will Nate Silver predict to win the election?,Will Nate Silver correctly call the Presidential Election?,0.4540834643557933,26,-0.8599540596934602,-0.9551523158572467,2024-10-30 00:00:00+00:00,2024-11-05 00:00:00+00:00,13,0.65,0.0,synchronous,,,0.8048316604068106
p2-14350-to-11910,14350,11910,Will Trump get over 50% of the Popular Vote?,Popular Vote Margin of Victory?,0.3966664935696165,37,-0.6649869694487786,-0.9796371243245552,2024-11-13 00:00:00+00:00,2024-11-19 00:00:00+00:00,5,0.16129032258064516,2.0,source_leads_target,14350,11910,0.8047459350980735
p2-21305-to-21245,21305,21245,# of seats NDP win in Canadian Election?,# of seats Liberals win in Canadian Election?,0.37143951846127465,41,0.858971849280456,0.9904149264443962,2025-04-24 00:00:00+00:00,2025-04-30 00:00:00+00:00,10,0.2857142857142857,0.0,synchronous,,,0.8047223040494598
p2-17022-to-15418,17022,15418,Bitcoin all time high by March 31?,What price will Bitcoin hit by March 31?,0.3575524501701539,71,0.9985022269964864,0.9961244481842622,2025-02-27 00:00:00+00:00,2025-03-05 00:00:00+00:00,60,0.9230769230769231,0.0,synchronous,,,0.8045528487800296
p2-16505-to-16229,16505,16229,Sam Altman out as OpenAI CEO before April?,Will Sam Altman get OpenAI equity by June 30?,0.4711124415322827,77,0.8400075569986369,0.9473693795234998,2025-03-10 00:00:00+00:00,2025-03-16 00:00:00+00:00,16,0.35555555555555557,-3.0,target_leads_source,16229,16505,0.8044922981261347
p2-903661-to-903643,903661,903643,Oklahoma Presidential Election Winner,New Jersey Presidential Election Winner,0.41451338920008407,121,-0.7726465767824836,0.9715342224123416,2024-10-10 00:00:00+00:00,2024-10-16 00:00:00+00:00,9,0.13846153846153847,-3.0,target_leads_source,903643,903661,0.8044279724486643
p2-17317-to-16094,17317,16094,Which company has best AI model end of February?,Which company has best AI model on June 30?,0.39370485202599514,33,-0.8903850620068567,-0.9803549670841101,2025-02-14 00:00:00+00:00,2025-02-20 00:00:00+00:00,8,0.2962962962962963,0.0,synchronous,,,0.8043599325666756
p2-903634-to-903633,903634,903633,Nebraska Presidential Election Winner,Montana Presidential Election Winner,0.43656857369404345,135,0.9630785141554057,0.9619654325918175,2024-08-31 00:00:00+00:00,2024-09-06 00:00:00+00:00,17,0.18681318681318682,1.0,source_leads_target,903634,903633,0.8043463749224853
p2-17239-to-15627,17239,15627,FDP wins 5% or more of vote in German election? ,CDU/CSU % of vote in German Election?,0.3481746609611521,50,-0.971624176064648,-0.9996293982601014,2025-02-22 00:00:00+00:00,2025-02-28 00:00:00+00:00,14,0.3181818181818182,0.0,synchronous,,,0.8041929770704166
p2-13919-to-13801,13919,13801,Trump Sun Belt swing state sweep?,Trump wins 312-226 - swing state sweep ,0.4485979695358413,11,0.9220398797883107,0.9564906003838005,2024-10-30 00:00:00+00:00,2024-11-05 00:00:00+00:00,5,1.0,1.0,source_leads_target,13919,13801,0.8041228111294128
p2-16861-to-16173,16861,16173,Obama divorce in 2025?,Harry & Meghan divorce in 2025?,0.34633720196531637,191,0.668214668441502,1.0,2025-05-30 00:00:00+00:00,2025-06-05 00:00:00+00:00,23,0.14556962025316456,1.0,source_leads_target,16861,16173,0.8039011605895948
p2-903673-to-903662,903673,903662,Tennessee Presidential Election Winner,Massachusetts Presidential Election Winner,0.4288519404709632,136,-0.8533431411424648,0.9646093258247311,2024-08-14 00:00:00+00:00,2024-08-20 00:00:00+00:00,12,0.12903225806451613,-2.0,target_leads_source,903662,903673,0.8038821102186007
p2-10019-to-12623,10019,12623,Pennsylvania Senate Election Winner,Pennsylvania Margin of Victory,0.3637773747258687,65,-0.5735095498084151,-0.9922940889237591,2024-11-05 00:00:00+00:00,2024-11-11 00:00:00+00:00,8,0.13559322033898305,1.0,source_leads_target,10019,12623,0.803739074664392
p2-903669-to-903634,903669,903634,Missouri Presidential Election Winner,Nebraska Presidential Election Winner,0.44701121425249324,129,0.8828503565672399,0.9565491593057046,2024-08-05 00:00:00+00:00,2024-08-11 00:00:00+00:00,22,0.20952380952380953,0.0,synchronous,,,0.8036877757897412
p2-16220-to-16219,16220,16219,What price will Ethereum hit in January?,What price will Bitcoin hit in January?,0.3548089408308206,31,0.5519469678632195,0.9960413579649088,2025-01-23 00:00:00+00:00,2025-01-29 00:00:00+00:00,16,0.64,0.0,synchronous,,,0.8036716328246822
p2-903771-to-11794,903771,11794,When will GPT-5 be announced?,GPT-5 released in 2024?,0.35095284147501693,154,-0.9466747745045848,-0.9976599772253306,2024-10-30 00:00:00+00:00,2024-11-05 00:00:00+00:00,33,0.22297297297297297,0.0,synchronous,,,0.8036478365002365
p2-903672-to-903671,903672,903671,South Dakota Presidential Election Winner,South Carolina Presidential Election Winner,0.5319769032063176,144,0.9148806734838694,0.9199684688411007,2024-10-31 00:00:00+00:00,2024-11-06 00:00:00+00:00,12,0.15584415584415584,0.0,synchronous,,,0.8035709991506657
p2-24033-to-24032,24033,24032,Manchester City vs. Bournemouth,Crystal Palace vs. Wolves,0.41725357341732927,9,0.9605937467780166,0.9689017283497463,2025-05-14 00:00:00+00:00,2025-05-20 00:00:00+00:00,3,1.0,0.0,synchronous,,,0.8034072818700211
p2-15919-to-15072,15919,15072,Will Trump eliminate H-1B visa in first 100 days?,Will Trump eliminate daylight saving time in first 100 days?,0.41024650431457177,124,0.7681050084427175,0.9715399616879811,2025-03-20 00:00:00+00:00,2025-03-26 00:00:00+00:00,14,0.12612612612612611,-3.0,target_leads_source,15072,15919,0.8031519244759582
p2-903216-to-13270,903216,13270,Popular Vote Winner 2024,Will Jill Stein get >1% of the popular vote?,0.34792672397361346,36,0.7329316514488794,0.9973434257052102,2024-11-05 00:00:00+00:00,2024-11-11 00:00:00+00:00,8,0.26666666666666666,1.0,source_leads_target,903216,13270,0.8025184151857312
p2-13729-to-13175,13729,13175,Will Trump win Mississippi by 20+ points?,Will Trump win Florida by 8+ points?,0.37357456682573864,28,0.8789721522068928,0.9860329346705478,2024-11-05 00:00:00+00:00,2024-11-11 00:00:00+00:00,8,0.36363636363636365,0.0,synchronous,,,0.802295424317105
p2-903681-to-903670,903681,903670,Washington Presidential Election Winner,Rhode Island Presidential Election Winner,0.3800308502957288,132,0.7704125073808945,-0.9832354337383129,2024-09-21 00:00:00+00:00,2024-09-27 00:00:00+00:00,19,0.2345679012345679,2.0,source_leads_target,903681,903670,0.8022740587055376
p2-15861-to-14269,15861,14269,US out of WHO by Trump's first 100 days?,Will Trump withdraw from Paris climate agreement in first 100 days?,0.3665364835227769,22,0.7201701824675971,0.9888095207153225,2025-01-14 00:00:00+00:00,2025-01-20 00:00:00+00:00,3,0.1875,-1.0,target_leads_source,14269,15861,0.8021276095575588
p2-11953-to-10748,11953,10748,Monkeypox pandemic in 2024?,Bird flu pandemic in 2024?,0.40567686667475034,145,0.8977691617608208,0.97194225564113,2024-08-09 00:00:00+00:00,2024-08-15 00:00:00+00:00,23,0.16546762589928057,0.0,synchronous,,,0.802062638951216
p2-18566-to-15627,18566,15627,AfD % of vote in German Election? [2% Brackets],CDU/CSU % of vote in German Election?,0.3405718637096402,29,0.9948805953297506,0.9996565900333134,2025-02-21 00:00:00+00:00,2025-02-27 00:00:00+00:00,8,0.34782608695652173,0.0,synchronous,,,0.8019311721362115
p2-17241-to-15627,17241,15627,Will The Left wins 5% or more of vote in German election? ,CDU/CSU % of vote in German Election?,0.3504313891374746,50,0.6944188106921361,0.9953479599515439,2025-02-22 00:00:00+00:00,2025-02-28 00:00:00+00:00,23,0.5348837209302325,3.0,source_leads_target,17241,15627,0.8018729887073232
p2-16219-to-16096,16219,16096,What price will Bitcoin hit in January?,What price will Bitcoin hit in 2025?,0.4391102512289501,31,0.6884675469399874,0.9572972967088815,2025-01-12 00:00:00+00:00,2025-01-18 00:00:00+00:00,12,0.48,2.0,source_leads_target,16219,16096,0.801841183064902
p2-22176-to-17705,22176,17705,Will Trump lower tariffs on EU in April? ,Will the EU impose tariffs on the U.S. before May?,0.35823392755298467,9,-0.9916279336736088,-0.9919318296938906,2025-04-05 00:00:00+00:00,2025-04-11 00:00:00+00:00,3,1.0,0.0,synchronous,,,0.8018224590516189
p2-903355-to-903307,903355,903307,Will Nikki Haley drop out before Super Tuesday?,Will Nikki Haley drop out before South Carolina primary?,0.45250018110549217,27,0.8485543979576137,0.9514694578652202,2024-02-18 00:00:00+00:00,2024-02-24 00:00:00+00:00,16,0.7619047619047619,0.0,synchronous,,,0.8017786748373018
p2-15628-to-15627,15628,15627,SPD % of vote in German Election?,CDU/CSU % of vote in German Election?,0.34020777247939693,88,0.9558194118720418,0.9995189902762897,2025-02-21 00:00:00+00:00,2025-02-27 00:00:00+00:00,24,0.2926829268292683,0.0,synchronous,,,0.8017256249372218
p2-23246-to-23245,23246,23245,New York City Mayoral Election,Will the Democratic candidate win the  NYC mayoral election?,0.37125540823819103,97,-0.9640101310757575,-0.9859941757051689,2025-06-17 00:00:00+00:00,2025-06-23 00:00:00+00:00,39,0.52,-1.0,target_leads_source,23245,23246,0.8015725454650755
p2-21257-to-17088,21257,17088,Israel x Hamas ceasefire before July?,Russia x Ukraine ceasefire before July?,0.36024760256286736,105,0.682431317669328,0.9903029830114395,2025-06-24 00:00:00+00:00,2025-06-30 00:00:00+00:00,47,0.47474747474747475,0.0,synchronous,,,0.8012863688768678
p2-13731-to-13175,13731,13175,Will Trump win Alabama by 30+ points?,Will Trump win Florida by 8+ points?,0.3754525035648302,28,0.9201974449988388,0.9835772521681087,2024-11-05 00:00:00+00:00,2024-11-11 00:00:00+00:00,12,0.5454545454545454,-1.0,target_leads_source,13175,13731,0.801139827587125
p2-903673-to-903672,903673,903672,Tennessee Presidential Election Winner,South Dakota Presidential Election Winner,0.3846781171216518,141,0.9115564421603556,-0.9790863973655478,2024-08-25 00:00:00+00:00,2024-08-31 00:00:00+00:00,21,0.2727272727272727,3.0,source_leads_target,903673,903672,0.800763913292379
p2-16220-to-16097,16220,16097,What price will Ethereum hit in January?,What price will Ethereum hit in 2025?,0.36478504332918527,31,0.8215732646803656,0.9874258348521586,2025-01-05 00:00:00+00:00,2025-01-11 00:00:00+00:00,10,0.4,0.0,synchronous,,,0.8006335973952665
p2-903674-to-4076,903674,4076,Texas Presidential Election Winner,Which party wins 2024 US Presidential Election?,0.3351907665907693,212,-0.6896668650474491,1.0000000000000002,2024-04-02 00:00:00+00:00,2024-04-08 00:00:00+00:00,20,0.13071895424836602,1.0,source_leads_target,903674,4076,0.8005572299772309
p2-15633-to-15627,15633,15627,Greens win over 15% of vote in German election? ,CDU/CSU % of vote in German Election?,0.34641432429335506,88,-0.8640446105161225,-0.9950340640302909,2025-02-21 00:00:00+00:00,2025-02-27 00:00:00+00:00,21,0.25609756097560976,3.0,source_leads_target,15633,15627,0.8004481421092102
p2-903639-to-10382,903639,10382,California Presidential Election Winner,Washington DC Presidential Election Winner,0.38912632760979027,142,0.9224732846543491,-0.9766244823564243,2024-08-16 00:00:00+00:00,2024-08-22 00:00:00+00:00,8,0.10126582278481013,1.0,source_leads_target,903639,10382,0.800375035932434
p2-23912-to-23911,23912,23911,NBA Playoffs: Timberwolves vs. Warriors series outcome,NBA Playoffs: Timberwolves vs. Warriors (To Advance),0.44836279003306334,9,0.951788679337971,0.9511941090235193,2025-05-08 00:00:00+00:00,2025-05-14 00:00:00+00:00,3,1.0,-2.0,target_leads_source,23911,23912,0.8003447133263825
p2-903679-to-903637,903679,903637,Virginia Presidential Election Winner,Who will win Nevada?,0.37114730270873075,197,0.7213723390568165,0.984270364427646,2024-07-20 00:00:00+00:00,2024-07-26 00:00:00+00:00,45,0.29605263157894735,-2.0,target_leads_source,903637,903679,0.8003334459119714
p2-18577-to-17241,18577,17241,CDU/CSU % of vote in German Election? [2% Brackets],Will The Left wins 5% or more of vote in German election? ,0.334250911974993,26,-0.9112882163687376,-1.0000000000000004,2025-03-06 00:00:00+00:00,2025-03-12 00:00:00+00:00,8,0.4,-1.0,target_leads_source,17241,18577,0.8002752735924982
p2-26878-to-23246,26878,23246,NYC Mayoral Dem Primary MOV,New York City Mayoral Election,0.41423290966881976,40,0.9625745098443893,0.9656743592754924,2025-06-24 00:00:00+00:00,2025-06-30 00:00:00+00:00,10,0.29411764705882354,-1.0,target_leads_source,23246,26878,0.8002419243934906
p2-25036-to-22978,25036,22978,Will Russia capture Kostyantynivka by...?,Will Russia capture Siversk by August 31?,0.48419229491395077,71,0.9013663138495605,0.9354133443690347,2025-06-15 00:00:00+00:00,2025-06-21 00:00:00+00:00,7,0.1076923076923077,-3.0,target_leads_source,22978,25036,0.8000470295325094
p2-17386-to-15602,17386,15602,Which coalition will form the next German government?,Which Parties will be part of next German Government?,0.3663401705485636,98,-0.8681009824583199,-0.9859160715953799,2025-04-27 00:00:00+00:00,2025-05-03 00:00:00+00:00,35,0.3804347826086957,-1.0,target_leads_source,15602,17386,0.8000433012813349
p2-903634-to-903682,903634,903682,Nebraska Presidential Election Winner,West Virginia Presidential Election Winner,0.39365136981134974,121,0.9505019456092639,0.9741139931370171,2024-08-28 00:00:00+00:00,2024-09-03 00:00:00+00:00,15,0.189873417721519,3.0,source_leads_target,903634,903682,0.7999752061393168
p2-13754-to-13340,13754,13340,Will Trump win Iowa by 12+ points?,Will Trump win Texas by 10+ points?,0.3368246209139536,35,0.9530588959510563,0.9982658735140928,2024-11-05 00:00:00+00:00,2024-11-11 00:00:00+00:00,11,0.3793103448275862,-1.0,target_leads_source,13340,13754,0.799833497734051
p2-25036-to-17522,25036,17522,Will Russia capture Kostyantynivka by...?,Will Russia capture Pokrovsk by...?,0.4661097984810769,71,0.5777514523469026,0.9428090415820636,2025-06-26 00:00:00+00:00,2025-07-02 00:00:00+00:00,14,0.2153846153846154,-3.0,target_leads_source,17522,25036,0.7997992686517675
p2-16992-to-16173,16992,16173,Zuckerberg divorce in 2025?,Harry & Meghan divorce in 2025?,0.33266022531846673,187,0.8464115259245559,1.0,2025-04-15 00:00:00+00:00,2025-04-21 00:00:00+00:00,19,0.12751677852348994,0.0,synchronous,,,0.79979806759554
p2-903634-to-903671,903634,903671,Nebraska Presidential Election Winner,South Carolina Presidential Election Winner,0.4110556283811031,136,0.935818266717404,0.9663792676216149,2024-08-14 00:00:00+00:00,2024-08-20 00:00:00+00:00,10,0.1282051282051282,0.0,synchronous,,,0.7997821758494612
p2-18194-to-16725,18194,16725,Will Elon Musk buy OpenAI in 2025?,Will Elon Musk buy TikTok before April?,0.4420762714173826,50,0.8206961624998895,0.9530502581294171,2025-02-13 00:00:00+00:00,2025-02-19 00:00:00+00:00,7,0.1794871794871795,1.0,source_leads_target,18194,16725,0.7997580621158067
p2-11910-to-10656,11910,10656,Popular Vote Margin of Victory?,Who wins Presidency + Popular Vote?,0.3710158963979172,91,0.8684004704199699,0.983501364869178,2024-10-30 00:00:00+00:00,2024-11-05 00:00:00+00:00,9,0.10588235294117647,-1.0,target_leads_source,10656,11910,0.7997557243277997
p2-13882-to-13762,13882,13762,Will Harris win Maine by 5+ points?,Will Harris win California by 25+ points?,0.4096201046337058,32,-0.6967874104305976,0.9667900749537268,2024-10-30 00:00:00+00:00,2024-11-05 00:00:00+00:00,3,0.11538461538461539,-1.0,target_leads_source,13762,13882,0.7996390838577205
p2-22895-to-17738,22895,17738,Eurovision 2025: Televote Winner,Eurovision Winner 2025,0.3480043530945258,31,0.9594765858087855,0.9930093106787028,2025-05-12 00:00:00+00:00,2025-05-18 00:00:00+00:00,7,0.28,0.0,synchronous,,,0.7995078234034496
p2-903663-to-903639,903663,903639,Maryland Presidential Election Winner,California Presidential Election Winner,0.4648334348702642,166,0.9107730846187838,0.9429206364266967,2024-10-30 00:00:00+00:00,2024-11-05 00:00:00+00:00,22,0.1864406779661017,0.0,synchronous,,,0.7994944759597669
p2-903634-to-10172,903634,10172,Nebraska Presidential Election Winner,Nebraska's 2nd Congressional District Presidential Election Winner,0.4372786020809021,124,-0.8705700354997861,-0.9545558496566937,2024-08-05 00:00:00+00:00,2024-08-11 00:00:00+00:00,19,0.21839080459770116,2.0,source_leads_target,903634,10172,0.7993726753839562
p2-903674-to-903193,903674,903193,Texas Presidential Election Winner,Presidential Election Winner 2024,0.43190492307729267,214,0.7097930371956899,0.9563429694844487,2024-10-31 00:00:00+00:00,2024-11-06 00:00:00+00:00,34,0.2111801242236025,0.0,synchronous,,,0.7990115555623019
p2-12940-to-12766,12940,12766,Will Berachain launch in 2024?,Berachain token launch wen?,0.421284328499141,93,0.6456122095918064,0.9608227548844807,2024-12-24 00:00:00+00:00,2024-12-30 00:00:00+00:00,28,0.3218390804597701,3.0,source_leads_target,12940,12766,0.7989612269688786
p2-18577-to-17239,18577,17239,CDU/CSU % of vote in German Election? [2% Brackets],FDP wins 5% or more of vote in German election? ,0.33209838376434364,26,0.9435203121815084,0.9989000149959636,2025-02-22 00:00:00+00:00,2025-02-28 00:00:00+00:00,8,0.4,1.0,source_leads_target,18577,17239,0.7988595256264776
p2-18577-to-15625,18577,15625,CDU/CSU % of vote in German Election? [2% Brackets],AfD % of vote in German Election?,0.33203046469560726,26,-0.9553699113574884,-0.9983115700162194,2025-02-22 00:00:00+00:00,2025-02-28 00:00:00+00:00,8,0.4,1.0,source_leads_target,18577,15625,0.7984272384200357
p2-26876-to-23246,26876,23246,NYC Mayor Dem Primary 1st round Winner,New York City Mayoral Election,0.36484662593339146,41,0.9843776277822475,0.9838594813268209,2025-06-18 00:00:00+00:00,2025-06-24 00:00:00+00:00,15,0.42857142857142855,0.0,synchronous,,,0.7981556247087921
p2-13731-to-13340,13731,13340,Will Trump win Alabama by 30+ points?,Will Trump win Texas by 10+ points?,0.332462357639028,35,0.9530268823777448,0.9977083315964522,2024-11-05 00:00:00+00:00,2024-11-11 00:00:00+00:00,10,0.3448275862068966,0.0,synchronous,,,0.798134539409225
p2-903318-to-903246,903318,903246,Oscars: Best Director,Oscars: Best Picture,0.3269933899388948,47,0.661498183507942,-0.9999999999999998,2024-02-07 00:00:00+00:00,2024-02-13 00:00:00+00:00,11,0.275,0.0,synchronous,,,0.7980980169816683
p2-17578-to-17575,17578,17575,What price will Dogecoin hit in February?,What price will XRP hit in February?,0.3971649210069469,28,0.7760386650229523,0.9697435108213851,2025-02-22 00:00:00+00:00,2025-02-28 00:00:00+00:00,13,0.5909090909090909,2.0,source_leads_target,17578,17575,0.7979699338770536
p2-13729-to-13340,13729,13340,Will Trump win Mississippi by 20+ points?,Will Trump win Texas by 10+ points?,0.3307994488293988,37,0.8225346775517907,0.9977544426696968,2024-11-05 00:00:00+00:00,2024-11-11 00:00:00+00:00,7,0.22580645161290322,0.0,synchronous,,,0.7976679445176075
p2-11599-to-11316,11599,11316,Biden D-Nom replacement? ,Gretchen Whitmer Democratic Presidential Nominee?,0.40942090358271843,17,-0.9191923085880113,-0.9639482677395538,2024-07-22 00:00:00+00:00,2024-07-28 00:00:00+00:00,8,0.7272727272727273,0.0,synchronous,,,0.7975900584925031
p2-13321-to-13320,13321,13320,NFL Defensive Player of the Year,NFL Defensive Rookie of the Year,0.37708284006861303,49,-0.8189888574991434,-0.9777915356472935,2025-01-09 00:00:00+00:00,2025-01-15 00:00:00+00:00,13,0.3333333333333333,3.0,source_leads_target,13321,13320,0.7975789269736893
p2-13754-to-13731,13754,13731,Will Trump win Iowa by 12+ points?,Will Trump win Alabama by 30+ points?,0.3276116710005492,33,0.9592108943085439,0.998961303730559,2024-11-05 00:00:00+00:00,2024-11-11 00:00:00+00:00,8,0.2962962962962963,0.0,synchronous,,,0.797556413911556
p2-22044-to-21636,22044,21636,Which party wins most seats in Manitoba?,Which party wins most seats in British Columbia?,0.3647147513942769,29,0.8122261706119678,-0.9830159169254726,2025-04-11 00:00:00+00:00,2025-04-17 00:00:00+00:00,7,0.30434782608695654,0.0,synchronous,,,0.7975255672661139
p2-13737-to-13340,13737,13340,Will Trump win Florida by 12+ points?,Will Trump win Texas by 10+ points?,0.34126657718111497,28,0.9944630917504873,0.9929003220468382,2024-11-02 00:00:00+00:00,2024-11-08 00:00:00+00:00,12,0.5454545454545454,0.0,synchronous,,,0.7974101985871211
p2-903669-to-10243,903669,10243,Missouri Presidential Election Winner,Missouri Senate Election Winner,0.40809734537340936,86,-0.7069588102802644,0.9642362499323157,2024-10-20 00:00:00+00:00,2024-10-26 00:00:00+00:00,8,0.14545454545454545,1.0,source_leads_target,903669,10243,0.7973945785646438
p2-13754-to-13729,13754,13729,Will Trump win Iowa by 12+ points?,Will Trump win Mississippi by 20+ points?,0.3259730243347645,38,0.7754901932939496,0.999348927010178,2024-11-05 00:00:00+00:00,2024-11-11 00:00:00+00:00,12,0.375,-1.0,target_leads_source,13729,13754,0.7973361562075538
p2-13883-to-13298,13883,13298,Will Harris win Vermont by 32+ points?,Which state will Kamala win by the largest margin?,0.3417004707667519,16,-0.85825503531932,-0.9925783506681154,2024-11-05 00:00:00+00:00,2024-11-11 00:00:00+00:00,8,0.8,-1.0,target_leads_source,13298,13883,0.7973149866977063
p2-10258-to-10243,10258,10243,Vermont Senate Election Winner,Missouri Senate Election Winner,0.49631480547092544,78,-0.6542233627942238,-0.9261816102462684,2024-10-31 00:00:00+00:00,2024-11-06 00:00:00+00:00,8,0.15384615384615385,3.0,source_leads_target,10258,10243,0.7972215688136655
p2-12258-to-12049,12258,12049,Confirmed case of monkeypox in US by Oct 31?,Confirmed case of monkeypox in US by Sep 30?,0.5239106074518386,36,0.9411114637783315,0.9141706319406203,2024-09-01 00:00:00+00:00,2024-09-07 00:00:00+00:00,15,0.5,0.0,synchronous,,,0.7970926245939858
p2-10258-to-10250,10258,10250,Vermont Senate Election Winner,Delaware Senate Election Winner,0.4858699526757059,92,0.8715169470751614,0.9303959931770183,2024-09-30 00:00:00+00:00,2024-10-06 00:00:00+00:00,14,0.2545454545454545,0.0,synchronous,,,0.7970381810266245
